customer_id,gender,age_group,tenure,contract_type,payment_method,monthly_charges,total_charges,internet_service,support_tickets,churn_status,churn_reason,tenure_group,monthly_revenue_loss,annual_revenue_loss,customer_lifetime_value
CUST-00442,Male,35-44,38,Month-to-month,Bank transfer,56.78,2132.42,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2132.42
CUST-01137,Male,65+,29,One year,Bank transfer,53.57,1563.13,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,1563.13
CUST-01257,Female,35-44,34,Two year,Electronic check,59.85,1987.37,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,1987.37
CUST-00664,Female,55-64,8,Month-to-month,Bank transfer,31.37,287.6,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,287.6
CUST-01392,Female,45-54,12,One year,Bank transfer,83.42,1051.82,Fiber optic,1,Churned,Competitor offer,7-12 months,83.42,1001.04,1051.82
CUST-01258,Female,55-64,23,Month-to-month,Bank transfer,63.67,1467.18,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1467.18
CUST-01351,Male,45-54,35,One year,Credit card,74.31,2570.56,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2570.56
CUST-00318,Female,45-54,12,Month-to-month,Electronic check,60.94,753.75,DSL,0,Churned,Price too high,7-12 months,60.94,731.28,753.75
CUST-00649,Male,35-44,4,One year,Electronic check,39.79,123.5,DSL,0,Stayed,Not churned,0-6 months,0.0,0.0,123.5
CUST-00710,Male,55-64,52,Two year,Credit card,28.03,1453.64,,0,Stayed,Not churned,49+ months,0.0,0.0,1453.64
CUST-01283,Male,65+,26,Month-to-month,Bank transfer,47.65,1239.41,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,1239.41
CUST-00973,Male,55-64,27,Month-to-month,Credit card,70.59,1960.8,Fiber optic,4,Stayed,Not churned,25-48 months,0.0,0.0,1960.8
CUST-00628,Male,25-34,55,Two year,Credit card,57.44,3107.08,DSL,1,Stayed,Not churned,49+ months,0.0,0.0,3107.08
CUST-00633,Male,35-44,39,Month-to-month,Credit card,52.03,2014.46,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,2014.46
CUST-01307,Male,45-54,43,Month-to-month,Bank transfer,64.58,2777.25,DSL,4,Churned,Poor customer support,25-48 months,64.58,774.96,2777.25
CUST-01249,Male,55-64,32,One year,Mailed check,70.79,2212.25,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2212.25
CUST-01482,Female,25-34,14,Month-to-month,Credit card,89.57,1226.25,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1226.25
CUST-01255,Male,55-64,27,Month-to-month,Mailed check,99.27,2707.04,Fiber optic,7,Churned,Poor customer support,25-48 months,99.27,1191.24,2707.04
CUST-01403,Female,18-24,16,Month-to-month,Credit card,26.53,395.89,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,395.89
CUST-00796,Male,18-24,8,One year,Credit card,64.36,514.64,Fiber optic,0,Stayed,Not churned,7-12 months,0.0,0.0,514.64
CUST-00646,Male,55-64,20,Month-to-month,Electronic check,49.13,975.43,Fiber optic,0,Churned,Temporary need ended,13-24 months,49.13,589.56,975.43
CUST-01013,Male,35-44,21,One year,Electronic check,81.9,1758.77,Fiber optic,3,Stayed,Not churned,13-24 months,0.0,0.0,1758.77
CUST-00557,Female,35-44,6,Month-to-month,Bank transfer,95.45,557.51,Fiber optic,3,Churned,Competitor offer,0-6 months,95.45,1145.4,557.51
CUST-00682,Female,25-34,9,Month-to-month,Electronic check,62.9,549.83,Fiber optic,0,Stayed,Not churned,7-12 months,0.0,0.0,549.83
CUST-00578,Male,35-44,7,Month-to-month,Credit card,94.96,619.68,Fiber optic,3,Churned,Temporary need ended,7-12 months,94.96,1139.52,619.68
CUST-01110,Female,18-24,32,One year,Bank transfer,84.4,2748.38,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2748.38
CUST-01267,Female,35-44,38,One year,Credit card,61.9,2400.78,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2400.78
CUST-01184,Male,35-44,19,Month-to-month,Credit card,51.54,1011.62,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,1011.62
CUST-00525,Male,35-44,9,Month-to-month,Mailed check,72.3,661.28,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,661.28
CUST-01060,Male,35-44,48,Two year,Electronic check,35.84,1725.47,,0,Stayed,Not churned,25-48 months,0.0,0.0,1725.47
CUST-00541,Male,55-64,11,Month-to-month,Electronic check,68.23,792.53,Fiber optic,1,Churned,Price too high,7-12 months,68.23,818.76,792.53
CUST-01195,Female,65+,50,One year,Electronic check,53.08,2656.64,DSL,0,Stayed,Not churned,49+ months,0.0,0.0,2656.64
CUST-00749,Male,45-54,28,Month-to-month,Bank transfer,18.99,514.54,,1,Stayed,Not churned,25-48 months,0.0,0.0,514.54
CUST-01406,Female,18-24,26,One year,Electronic check,82.67,2119.42,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2119.42
CUST-00485,Male,25-34,19,One year,Bank transfer,63.16,1233.07,Fiber optic,2,Stayed,Not churned,13-24 months,0.0,0.0,1233.07
CUST-00096,Female,35-44,29,One year,Electronic check,18.99,572.17,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,572.17
CUST-01021,Male,45-54,31,Month-to-month,Electronic check,37.15,1138.05,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,1138.05
CUST-00564,Female,35-44,13,Month-to-month,Credit card,35.95,457.38,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,457.38
CUST-01265,Female,25-34,17,One year,Electronic check,76.82,1310.7,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,1310.7
CUST-00743,Male,35-44,30,One year,Bank transfer,47.04,1417.43,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1417.43
CUST-00864,Female,35-44,3,Month-to-month,Electronic check,50.58,174.68,Fiber optic,1,Churned,Price too high,0-6 months,50.58,606.96,174.68
CUST-00892,Male,25-34,13,Month-to-month,Bank transfer,18.99,268.53,,0,Stayed,Not churned,13-24 months,0.0,0.0,268.53
CUST-01039,Female,45-54,47,One year,Bank transfer,49.15,2326.97,DSL,2,Stayed,Not churned,25-48 months,0.0,0.0,2326.97
CUST-00207,Female,45-54,45,Two year,Electronic check,81.11,3582.26,Fiber optic,4,Churned,Technical issues,25-48 months,81.11,973.32,3582.26
CUST-00393,Female,55-64,34,Two year,Bank transfer,55.43,1910.81,DSL,0,Churned,Competitor offer,25-48 months,55.43,665.16,1910.81
CUST-00795,Female,18-24,7,Month-to-month,Electronic check,64.86,449.51,Fiber optic,3,Stayed,Not churned,7-12 months,0.0,0.0,449.51
CUST-00871,Female,45-54,11,Month-to-month,Bank transfer,29.05,381.76,DSL,1,Churned,Competitor offer,7-12 months,29.05,348.6,381.76
CUST-00398,Female,25-34,44,Two year,Credit card,91.53,4054.71,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,4054.71
CUST-00767,Male,45-54,5,One year,Credit card,18.99,111.24,,0,Stayed,Not churned,0-6 months,0.0,0.0,111.24
CUST-01396,Male,55-64,38,Two year,Credit card,54.85,2118.27,Fiber optic,1,Churned,Moved location,25-48 months,54.85,658.2,2118.27
CUST-01242,Male,25-34,18,Month-to-month,Bank transfer,44.81,752.21,,3,Stayed,Not churned,13-24 months,0.0,0.0,752.21
CUST-01029,Female,18-24,37,One year,Bank transfer,61.09,2266.3,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2266.3
CUST-00643,Female,45-54,26,Month-to-month,Bank transfer,56.02,1506.47,DSL,1,Churned,Price too high,25-48 months,56.02,672.24,1506.47
CUST-00613,Male,25-34,40,Month-to-month,Bank transfer,97.77,3861.59,Fiber optic,2,Churned,Competitor offer,25-48 months,97.77,1173.24,3861.59
CUST-00961,Female,65+,29,One year,Electronic check,46.78,1352.51,DSL,0,Churned,Moved location,25-48 months,46.78,561.36,1352.51
CUST-00726,Male,35-44,25,Two year,Credit card,65.18,1643.02,Fiber optic,3,Churned,Product dissatisfaction,25-48 months,65.18,782.16,1643.02
CUST-00684,Male,25-34,16,Month-to-month,Mailed check,77.31,1256.77,Fiber optic,4,Churned,Poor customer support,13-24 months,77.31,927.72,1256.77
CUST-00099,Female,18-24,24,Month-to-month,Bank transfer,79.67,1884.75,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1884.75
CUST-00805,Female,55-64,20,Month-to-month,Bank transfer,72.58,1485.97,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,1485.97
CUST-00407,Female,65+,24,Two year,Mailed check,41.12,998.51,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,998.51
CUST-00503,Female,55-64,16,Two year,Electronic check,55.99,913.84,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,913.84
CUST-01072,Female,55-64,34,One year,Credit card,47.54,1663.59,Fiber optic,0,Churned,Moved location,25-48 months,47.54,570.48,1663.59
CUST-01057,Male,35-44,53,Two year,Credit card,38.4,2023.73,DSL,0,Stayed,Not churned,49+ months,0.0,0.0,2023.73
CUST-00930,Female,55-64,17,Month-to-month,Electronic check,34.19,622.39,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,622.39
CUST-00780,Male,18-24,42,Two year,Bank transfer,55.55,2341.02,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,2341.02
CUST-00201,Male,65+,40,One year,Credit card,41.28,1709.9,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,1709.9
CUST-00135,Male,55-64,32,Month-to-month,Credit card,73.03,2364.95,Fiber optic,2,Churned,Competitor offer,25-48 months,73.03,876.36,2364.95
CUST-01052,Male,25-34,37,One year,Bank transfer,59.5,2169.91,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,2169.91
CUST-00041,Female,45-54,11,Month-to-month,Credit card,60.7,683.4,DSL,0,Churned,Price too high,7-12 months,60.7,728.4,683.4
CUST-01018,Male,35-44,33,Two year,Electronic check,64.31,2109.69,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2109.69
CUST-00231,Male,25-34,14,Month-to-month,Credit card,65.08,948.66,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,948.66
CUST-00379,Male,25-34,32,Month-to-month,Bank transfer,18.99,652.45,,2,Stayed,Not churned,25-48 months,0.0,0.0,652.45
CUST-00289,Female,18-24,33,Two year,Bank transfer,21.21,627.56,,0,Stayed,Not churned,25-48 months,0.0,0.0,627.56
CUST-00419,Male,35-44,14,Month-to-month,Electronic check,46.79,713.17,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,713.17
CUST-00392,Female,35-44,17,Two year,Credit card,58.39,947.62,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,947.62
CUST-00593,Female,25-34,31,One year,Electronic check,51.09,1629.12,Fiber optic,2,Churned,Product dissatisfaction,25-48 months,51.09,613.08,1629.12
CUST-01163,Female,25-34,44,One year,Electronic check,56.49,2503.93,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,2503.93
CUST-01087,Male,18-24,22,Month-to-month,Bank transfer,36.58,763.91,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,763.91
CUST-00648,Male,35-44,11,Month-to-month,Electronic check,19.32,196.45,,0,Stayed,Not churned,7-12 months,0.0,0.0,196.45
CUST-01153,Male,35-44,16,One year,Credit card,18.99,203.76,,1,Stayed,Not churned,13-24 months,0.0,0.0,203.76
CUST-01368,Male,45-54,15,Month-to-month,Credit card,54.13,814.35,DSL,1,Stayed,Not churned,13-24 months,0.0,0.0,814.35
CUST-00521,Male,65+,11,Month-to-month,Electronic check,71.8,785.78,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,785.78
CUST-00065,Female,55-64,37,One year,Credit card,86.39,3185.4,Fiber optic,4,Churned,Poor customer support,25-48 months,86.39,1036.68,3185.4
CUST-00015,Female,25-34,34,One year,Bank transfer,54.96,1818.4,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,1818.4
CUST-01181,Male,25-34,34,Month-to-month,Credit card,81.65,2779.98,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,2779.98
CUST-01065,Female,35-44,72,Two year,Mailed check,56.8,4076.96,Fiber optic,1,Stayed,Not churned,49+ months,0.0,0.0,4076.96
CUST-00493,Female,45-54,41,Two year,Bank transfer,61.37,2534.75,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,2534.75
CUST-00380,Female,35-44,9,One year,Electronic check,23.68,237.0,,1,Stayed,Not churned,7-12 months,0.0,0.0,237.0
CUST-00188,Male,35-44,36,Month-to-month,Credit card,91.32,3332.69,Fiber optic,4,Churned,Poor customer support,25-48 months,91.32,1095.84,3332.69
CUST-00764,Male,35-44,7,Month-to-month,Credit card,58.43,357.84,Fiber optic,0,Stayed,Not churned,7-12 months,0.0,0.0,357.84
CUST-00217,Female,18-24,27,Month-to-month,Bank transfer,95.31,2521.6,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,2521.6
CUST-00792,Male,25-34,34,Month-to-month,Credit card,71.06,2362.9,Fiber optic,2,Churned,Temporary need ended,25-48 months,71.06,852.72,2362.9
CUST-01077,Female,65+,9,Month-to-month,Electronic check,51.8,429.15,DSL,0,Stayed,Not churned,7-12 months,0.0,0.0,429.15
CUST-00879,Female,35-44,49,One year,Electronic check,46.21,2304.99,DSL,3,Stayed,Not churned,49+ months,0.0,0.0,2304.99
CUST-00338,Male,35-44,29,One year,Bank transfer,63.09,1868.84,Fiber optic,0,Churned,Competitor offer,25-48 months,63.09,757.08,1868.84
CUST-00720,Male,25-34,15,Month-to-month,Credit card,81.09,1210.88,Fiber optic,3,Stayed,Not churned,13-24 months,0.0,0.0,1210.88
CUST-00296,Male,18-24,9,Month-to-month,Credit card,35.52,371.94,,0,Churned,Competitor offer,7-12 months,35.52,426.24,371.94
CUST-01017,Female,18-24,45,Two year,Electronic check,66.58,3019.39,Fiber optic,2,Churned,Moved location,25-48 months,66.58,798.96,3019.39
CUST-01276,Female,35-44,23,One year,Bank transfer,25.02,605.73,,1,Stayed,Not churned,13-24 months,0.0,0.0,605.73
CUST-00456,Female,55-64,11,Month-to-month,Electronic check,86.63,980.72,Fiber optic,2,Churned,Competitor offer,7-12 months,86.63,1039.56,980.72
CUST-00816,Male,25-34,27,One year,Bank transfer,65.06,1754.87,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,1754.87
CUST-00270,Female,35-44,42,One year,Bank transfer,42.16,1814.85,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1814.85
CUST-00996,Female,35-44,10,Month-to-month,Bank transfer,18.99,238.37,DSL,0,Churned,Price too high,7-12 months,18.99,227.88,238.37
CUST-00202,Female,35-44,14,Month-to-month,Credit card,106.68,1485.82,Fiber optic,1,Churned,Price too high,13-24 months,106.68,1280.16,1485.82
CUST-00162,Male,35-44,44,Month-to-month,Bank transfer,74.37,3250.64,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,3250.64
CUST-00730,Female,25-34,38,One year,Bank transfer,31.89,1197.67,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1197.67
CUST-00402,Male,18-24,10,Month-to-month,Bank transfer,37.86,441.87,,0,Stayed,Not churned,7-12 months,0.0,0.0,441.87
CUST-00703,Female,35-44,18,Month-to-month,Electronic check,72.78,1273.95,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1273.95
CUST-01130,Female,35-44,19,Month-to-month,Credit card,44.58,869.63,,2,Stayed,Not churned,13-24 months,0.0,0.0,869.63
CUST-00566,Male,45-54,21,One year,Credit card,61.4,1261.49,Fiber optic,1,Stayed,Not churned,13-24 months,0.0,0.0,1261.49
CUST-01414,Female,65+,34,One year,Bank transfer,59.05,2018.87,DSL,2,Churned,Competitor offer,25-48 months,59.05,708.6,2018.87
CUST-01022,Female,25-34,16,Month-to-month,Bank transfer,48.07,727.29,DSL,2,Stayed,Not churned,13-24 months,0.0,0.0,727.29
CUST-01026,Female,25-34,59,Two year,Credit card,32.21,1938.5,DSL,0,Stayed,Not churned,49+ months,0.0,0.0,1938.5
CUST-01412,Female,18-24,15,Month-to-month,Mailed check,59.98,872.03,Fiber optic,0,Churned,Competitor offer,13-24 months,59.98,719.76,872.03
CUST-01105,Male,18-24,27,Month-to-month,Credit card,68.2,1840.4,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,1840.4
CUST-00206,Female,25-34,32,Two year,Bank transfer,28.25,887.28,,0,Stayed,Not churned,25-48 months,0.0,0.0,887.28
CUST-00035,Male,35-44,22,Month-to-month,Bank transfer,47.87,1046.03,DSL,0,Stayed,Not churned,13-24 months,0.0,0.0,1046.03
CUST-00776,Female,45-54,15,Two year,Credit card,59.95,914.93,Fiber optic,3,Stayed,Not churned,13-24 months,0.0,0.0,914.93
CUST-00509,Male,18-24,67,Two year,Credit card,41.82,2830.86,DSL,1,Stayed,Not churned,49+ months,0.0,0.0,2830.86
CUST-01452,Male,45-54,16,One year,Credit card,59.72,963.35,Fiber optic,0,Churned,Competitor offer,13-24 months,59.72,716.64,963.35
CUST-01496,Male,55-64,10,One year,Electronic check,70.13,727.21,Fiber optic,1,Churned,Product dissatisfaction,7-12 months,70.13,841.56,727.21
CUST-01391,Female,35-44,45,Month-to-month,Electronic check,41.82,1861.48,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1861.48
CUST-00092,Male,65+,9,Two year,Credit card,47.03,405.08,DSL,1,Stayed,Not churned,7-12 months,0.0,0.0,405.08
CUST-01364,Male,35-44,45,Month-to-month,Bank transfer,56.09,2484.17,DSL,2,Stayed,Not churned,25-48 months,0.0,0.0,2484.17
CUST-00898,Male,18-24,41,Two year,Bank transfer,81.13,3374.96,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,3374.96
CUST-00565,Female,18-24,6,Month-to-month,Electronic check,57.77,295.6,Fiber optic,2,Stayed,Not churned,0-6 months,0.0,0.0,295.6
CUST-01370,Female,35-44,22,Month-to-month,Bank transfer,53.01,1197.42,,0,Churned,Temporary need ended,13-24 months,53.01,636.12,1197.42
CUST-00777,Female,45-54,38,Two year,Credit card,29.69,1112.11,DSL,2,Stayed,Not churned,25-48 months,0.0,0.0,1112.11
CUST-00242,Male,45-54,6,Month-to-month,Credit card,82.16,466.37,Fiber optic,2,Stayed,Not churned,0-6 months,0.0,0.0,466.37
CUST-00014,Female,18-24,25,Month-to-month,Electronic check,40.02,1018.66,DSL,2,Stayed,Not churned,25-48 months,0.0,0.0,1018.66
CUST-00316,Male,65+,41,One year,Mailed check,35.17,1474.71,,0,Stayed,Not churned,25-48 months,0.0,0.0,1474.71
CUST-00601,Female,55-64,22,Month-to-month,Bank transfer,33.69,720.29,DSL,2,Stayed,Not churned,13-24 months,0.0,0.0,720.29
CUST-00388,Female,25-34,42,One year,Electronic check,56.46,2427.88,DSL,2,Stayed,Not churned,25-48 months,0.0,0.0,2427.88
CUST-01298,Female,45-54,54,Month-to-month,Mailed check,56.53,3045.53,DSL,0,Stayed,Not churned,49+ months,0.0,0.0,3045.53
CUST-00167,Female,25-34,46,Two year,Credit card,67.77,3088.06,Fiber optic,0,Stayed,Not churned,25-48 months,0.0,0.0,3088.06
CUST-00841,Female,45-54,7,Month-to-month,Electronic check,20.97,120.86,,1,Churned,Competitor offer,7-12 months,20.97,251.64,120.86
CUST-00021,Male,18-24,8,Month-to-month,Electronic check,75.84,635.43,Fiber optic,0,Stayed,Not churned,7-12 months,0.0,0.0,635.43
CUST-00647,Male,35-44,25,Month-to-month,Electronic check,31.51,813.31,,0,Churned,Competitor offer,25-48 months,31.51,378.12,813.31
CUST-01155,Male,45-54,12,Month-to-month,Credit card,78.59,976.86,Fiber optic,2,Stayed,Not churned,7-12 months,0.0,0.0,976.86
CUST-00832,Female,18-24,66,Two year,Unknown,50.94,3352.36,Fiber optic,2,Stayed,Not churned,49+ months,0.0,0.0,3352.36
CUST-01268,Female,25-34,9,Month-to-month,Credit card,63.62,613.29,Fiber optic,0,Stayed,Not churned,7-12 months,0.0,0.0,613.29
CUST-00563,Female,55-64,28,Month-to-month,Bank transfer,54.12,1580.61,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,1580.61
CUST-01481,Male,35-44,37,Month-to-month,Electronic check,86.19,3162.85,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,3162.85
CUST-00687,Male,55-64,40,Two year,Electronic check,62.45,2498.0,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2498.0
CUST-00958,Female,45-54,11,Month-to-month,Bank transfer,36.39,382.78,DSL,2,Churned,Temporary need ended,7-12 months,36.39,436.68,382.78
CUST-00190,Female,45-54,23,One year,Mailed check,72.82,1627.12,Fiber optic,2,Churned,Competitor offer,13-24 months,72.82,873.84,1627.12
CUST-00976,Female,55-64,48,Two year,Bank transfer,99.15,4758.42,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,4758.42
CUST-00700,Female,35-44,10,Month-to-month,Credit card,59.97,594.44,Fiber optic,1,Stayed,Not churned,7-12 months,0.0,0.0,594.44
CUST-00511,Male,18-24,16,Month-to-month,Credit card,79.68,1239.03,Fiber optic,2,Stayed,Not churned,13-24 months,0.0,0.0,1239.03
CUST-01083,Female,35-44,23,One year,Electronic check,79.75,1839.37,Fiber optic,3,Stayed,Not churned,13-24 months,0.0,0.0,1839.37
CUST-00475,Male,25-34,55,Two year,Credit card,42.23,2306.72,DSL,3,Stayed,Not churned,49+ months,0.0,0.0,2306.72
CUST-00857,Female,55-64,17,Month-to-month,Credit card,36.23,625.17,DSL,2,Churned,Competitor offer,13-24 months,36.23,434.76,625.17
CUST-00748,Male,55-64,14,Month-to-month,Electronic check,67.0,974.92,Fiber optic,0,Stayed,Not churned,13-24 months,0.0,0.0,974.92
CUST-00253,Male,18-24,3,One year,Electronic check,58.62,157.75,Fiber optic,1,Stayed,Not churned,0-6 months,0.0,0.0,157.75
CUST-00022,Female,55-64,26,Month-to-month,Bank transfer,48.65,1336.76,DSL,1,Stayed,Not churned,25-48 months,0.0,0.0,1336.76
CUST-01338,Male,18-24,33,Two year,Bank transfer,53.73,1848.35,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,1848.35
CUST-00460,Female,45-54,44,One year,Electronic check,84.28,3671.33,Fiber optic,4,Stayed,Not churned,25-48 months,0.0,0.0,3671.33
CUST-01185,Female,35-44,2,Month-to-month,Credit card,79.79,205.11,Fiber optic,1,Churned,Price too high,0-6 months,79.79,957.48,205.11
CUST-00277,Male,45-54,26,Two year,Credit card,79.12,2036.69,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2036.69
CUST-00956,Female,25-34,46,Two year,Credit card,78.65,3630.89,Fiber optic,3,Stayed,Not churned,25-48 months,0.0,0.0,3630.89
CUST-01216,Female,25-34,36,Two year,Credit card,53.9,1964.29,DSL,0,Stayed,Not churned,25-48 months,0.0,0.0,1964.29
CUST-00386,Male,35-44,19,Two year,Electronic check,54.6,1022.26,DSL,2,Stayed,Not churned,13-24 months,0.0,0.0,1022.26
CUST-00806,Male,35-44,49,Two year,Bank transfer,45.41,2235.24,DSL,1,Stayed,Not churned,49+ months,0.0,0.0,2235.24
CUST-01438,Male,35-44,34,One year,Credit card,81.64,2814.51,Fiber optic,1,Stayed,Not churned,25-48 months,0.0,0.0,2814.51
CUST-00344,Female,45-54,6,Month-to-month,Credit card,61.67,344.51,DSL,3,Stayed,Not churned,0-6 months,0.0,0.0,344.51
CUST-00770,Male,35-44,38,Month-to-month,Credit card,63.89,2383.47,Fiber optic,2,Stayed,Not churned,25-48 months,0.0,0.0,2383.47
CUST-01333,Female,25-34,12,Month-to-month,Electronic check,37.88,506.54,,0,Churned,Competitor offer,7-12 months,37.88,454.56,506.54
