customer_id,gender,age_group,tenure,contract_type,payment_method,monthly_charges,total_charges,streaming_plan,support_tickets,churn_status,churn_reason,tenure_group,monthly_revenue_loss,annual_revenue_loss,customer_lifetime_value
CUST-00973,Male,55-64,41,Month-to-month,Credit card,24.06,1026.55,Basic,3,Stayed,Not churned,25-48 months,0.0,0.0,1026.55
CUST-00628,Male,25-34,17,Two year,Credit card,33.11,589.98,Premium,2,Stayed,Not churned,13-24 months,0.0,0.0,589.98
CUST-00633,Male,35-44,19,Month-to-month,Credit card,23.02,389.25,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,389.25
CUST-01307,Male,45-54,11,Month-to-month,Bank transfer,17.49,202.46,Premium,1,Stayed,Not churned,7-12 months,0.0,0.0,202.46
CUST-01249,Male,55-64,31,One year,Mailed check,26.3,760.93,Basic,4,Stayed,Not churned,25-48 months,0.0,0.0,760.93
CUST-01482,Female,25-34,6,Month-to-month,Credit card,9.47,48.27,Basic,0,Churned,Competitor offer,0-6 months,9.47,113.64,48.27
CUST-01255,Male,55-64,5,Month-to-month,Mailed check,39.99,168.41,Standard,0,Stayed,Not churned,0-6 months,0.0,0.0,168.41
CUST-01403,Female,18-24,13,Month-to-month,Credit card,17.71,201.94,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,201.94
CUST-00796,Male,18-24,26,One year,Credit card,7.99,260.53,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,260.53
CUST-00646,Male,55-64,19,Month-to-month,Electronic check,36.44,696.36,Standard,0,Churned,Price too high,13-24 months,36.44,437.28,696.36
CUST-01013,Male,35-44,43,One year,Electronic check,23.82,1018.37,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,1018.37
CUST-00557,Female,35-44,6,Month-to-month,Bank transfer,22.86,183.7,Standard,0,Stayed,Not churned,0-6 months,0.0,0.0,183.7
CUST-00682,Female,25-34,9,Month-to-month,Electronic check,7.99,55.64,Basic,0,Stayed,Not churned,7-12 months,0.0,0.0,55.64
CUST-00578,Male,35-44,19,Month-to-month,Credit card,21.87,353.22,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,353.22
CUST-01110,Female,18-24,31,One year,Bank transfer,7.99,242.59,Standard,4,Stayed,Not churned,25-48 months,0.0,0.0,242.59
CUST-01267,Female,35-44,31,One year,Credit card,7.99,258.73,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,258.73
CUST-01184,Male,35-44,10,Month-to-month,Credit card,33.45,348.54,Premium,2,Stayed,Not churned,7-12 months,0.0,0.0,348.54
CUST-00525,Male,35-44,35,Month-to-month,Mailed check,14.76,531.38,Basic,0,Churned,Temporary need ended,25-48 months,14.76,177.12,531.38
CUST-01060,Male,35-44,30,Two year,Electronic check,25.96,777.73,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,777.73
CUST-00541,Male,55-64,12,Month-to-month,Electronic check,9.73,125.31,Basic,0,Stayed,Not churned,7-12 months,0.0,0.0,125.31
CUST-01195,Female,65+,25,One year,Electronic check,25.39,672.88,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,672.88
CUST-00749,Male,45-54,18,Month-to-month,Bank transfer,12.14,197.89,Mobile,0,Stayed,Not churned,13-24 months,0.0,0.0,197.89
CUST-01406,Female,18-24,37,One year,Electronic check,23.07,851.78,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,851.78
CUST-00485,Male,25-34,37,One year,Bank transfer,32.77,1222.95,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,1222.95
CUST-00096,Female,35-44,1,One year,Electronic check,14.36,14.36,Premium,1,Churned,Product dissatisfaction,0-6 months,14.36,172.32,14.36
CUST-01021,Male,45-54,14,Month-to-month,Electronic check,19.25,294.32,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,294.32
CUST-00564,Female,35-44,15,Month-to-month,Credit card,23.23,379.66,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,379.66
CUST-01265,Female,25-34,29,One year,Electronic check,23.25,676.18,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,676.18
CUST-00743,Male,35-44,15,One year,Bank transfer,17.21,300.09,Standard,0,Churned,Moved location,13-24 months,17.21,206.52,300.09
CUST-00864,Female,35-44,4,Month-to-month,Electronic check,7.99,54.9,Basic,0,Churned,Price too high,0-6 months,7.99,95.88,54.9
CUST-00892,Male,25-34,13,Month-to-month,Bank transfer,19.59,276.33,Premium,0,Stayed,Not churned,13-24 months,0.0,0.0,276.33
CUST-01039,Female,45-54,33,One year,Bank transfer,7.99,297.33,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,297.33
CUST-00207,Female,45-54,44,Two year,Electronic check,7.99,365.94,Basic,3,Stayed,Not churned,25-48 months,0.0,0.0,365.94
CUST-00393,Female,55-64,51,Two year,Bank transfer,25.72,1250.42,Premium,0,Stayed,Not churned,49+ months,0.0,0.0,1250.42
CUST-00795,Female,18-24,29,Month-to-month,Electronic check,17.77,463.6,Standard,2,Churned,Competitor offer,25-48 months,17.77,213.24,463.6
CUST-00871,Female,45-54,11,Month-to-month,Bank transfer,7.99,150.1,Standard,1,Churned,Competitor offer,7-12 months,7.99,95.88,150.1
CUST-00398,Female,25-34,64,Two year,Credit card,10.19,700.27,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,700.27
CUST-00767,Male,45-54,31,One year,Credit card,7.99,220.36,Mobile,1,Stayed,Not churned,25-48 months,0.0,0.0,220.36
CUST-01396,Male,55-64,57,Two year,Credit card,7.99,425.74,Basic,1,Stayed,Not churned,49+ months,0.0,0.0,425.74
CUST-01242,Male,25-34,19,Month-to-month,Bank transfer,35.6,720.83,Premium,0,Stayed,Not churned,13-24 months,0.0,0.0,720.83
CUST-01029,Female,18-24,39,One year,Bank transfer,7.99,349.72,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,349.72
CUST-00643,Female,45-54,19,Month-to-month,Bank transfer,39.99,772.81,Standard,2,Churned,Competitor offer,13-24 months,39.99,479.88,772.81
CUST-00613,Male,25-34,34,Month-to-month,Bank transfer,29.13,990.42,Basic,1,Churned,Price too high,25-48 months,29.13,349.56,990.42
CUST-00961,Female,65+,26,One year,Electronic check,13.91,430.01,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,430.01
CUST-00726,Male,35-44,52,Two year,Credit card,7.99,440.47,Basic,2,Stayed,Not churned,49+ months,0.0,0.0,440.47
CUST-00684,Male,25-34,16,Month-to-month,Mailed check,26.3,440.61,Standard,4,Churned,Poor customer support,13-24 months,26.3,315.6,440.61
CUST-00099,Female,18-24,34,Month-to-month,Bank transfer,7.99,227.26,Basic,2,Stayed,Not churned,25-48 months,0.0,0.0,227.26
CUST-00805,Female,55-64,10,Month-to-month,Bank transfer,21.13,217.14,Standard,0,Churned,Price too high,7-12 months,21.13,253.56,217.14
CUST-00407,Female,65+,62,Two year,Mailed check,18.65,1161.51,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,1161.51
CUST-00503,Female,55-64,35,Two year,Electronic check,8.47,259.08,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,259.08
CUST-01072,Female,55-64,17,One year,Credit card,9.64,158.3,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,158.3
CUST-01057,Male,35-44,64,Two year,Credit card,34.92,2265.67,Premium,2,Stayed,Not churned,49+ months,0.0,0.0,2265.67
CUST-00930,Female,55-64,4,Month-to-month,Electronic check,27.75,165.5,Standard,1,Stayed,Not churned,0-6 months,0.0,0.0,165.5
CUST-00780,Male,18-24,55,Two year,Bank transfer,7.99,432.55,Basic,1,Stayed,Not churned,49+ months,0.0,0.0,432.55
CUST-00201,Male,65+,65,One year,Credit card,24.23,1567.25,Premium,0,Stayed,Not churned,49+ months,0.0,0.0,1567.25
CUST-00135,Male,55-64,14,Month-to-month,Credit card,25.09,336.79,Basic,1,Churned,Competitor offer,13-24 months,25.09,301.08,336.79
CUST-01052,Male,25-34,21,One year,Bank transfer,30.65,639.02,Standard,2,Churned,Product dissatisfaction,13-24 months,30.65,367.8,639.02
CUST-00041,Female,45-54,20,Month-to-month,Credit card,7.99,146.64,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,146.64
CUST-01018,Male,35-44,21,Two year,Electronic check,7.99,183.71,Basic,2,Stayed,Not churned,13-24 months,0.0,0.0,183.71
CUST-00231,Male,25-34,14,Month-to-month,Credit card,39.99,564.14,Standard,1,Churned,Price too high,13-24 months,39.99,479.88,564.14
CUST-00379,Male,25-34,7,Month-to-month,Bank transfer,8.63,43.93,Mobile,0,Churned,Competitor offer,7-12 months,8.63,103.56,43.93
CUST-00289,Female,18-24,30,Two year,Bank transfer,7.99,291.35,Mobile,1,Stayed,Not churned,25-48 months,0.0,0.0,291.35
CUST-00419,Male,35-44,36,Month-to-month,Electronic check,7.99,361.81,Premium,1,Churned,Temporary need ended,25-48 months,7.99,95.88,361.81
CUST-00392,Female,35-44,29,Two year,Credit card,7.99,195.83,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,195.83
CUST-00593,Female,25-34,26,One year,Electronic check,21.1,598.78,Standard,2,Stayed,Not churned,25-48 months,0.0,0.0,598.78
CUST-01163,Female,25-34,38,One year,Electronic check,33.61,1235.61,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,1235.61
CUST-01087,Male,18-24,2,Month-to-month,Bank transfer,27.86,65.98,Standard,1,Churned,Price too high,0-6 months,27.86,334.32,65.98
CUST-00648,Male,35-44,7,Month-to-month,Electronic check,24.48,146.09,Premium,1,Churned,Price too high,7-12 months,24.48,293.76,146.09
CUST-01153,Male,35-44,30,One year,Credit card,7.99,231.9,Mobile,0,Stayed,Not churned,25-48 months,0.0,0.0,231.9
CUST-01368,Male,45-54,4,Month-to-month,Credit card,8.93,31.28,Standard,1,Stayed,Not churned,0-6 months,0.0,0.0,31.28
CUST-00521,Male,65+,2,Month-to-month,Electronic check,7.99,81.13,Basic,0,Stayed,Not churned,0-6 months,0.0,0.0,81.13
CUST-00065,Female,55-64,11,One year,Credit card,18.63,192.79,Basic,0,Stayed,Not churned,7-12 months,0.0,0.0,192.79
CUST-00015,Female,25-34,24,One year,Bank transfer,25.67,577.09,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,577.09
CUST-01181,Male,25-34,15,Month-to-month,Credit card,7.99,119.16,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,119.16
CUST-01065,Female,35-44,48,Two year,Unknown,7.99,409.77,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,409.77
CUST-00493,Female,45-54,68,Two year,Bank transfer,21.1,1434.8,Standard,3,Churned,Product dissatisfaction,49+ months,21.1,253.2,1434.8
CUST-00380,Female,35-44,43,One year,Electronic check,39.99,1773.06,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,1773.06
CUST-00188,Male,35-44,15,Month-to-month,Credit card,34.75,611.05,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,611.05
CUST-00764,Male,35-44,48,Month-to-month,Credit card,7.99,389.96,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,389.96
CUST-00217,Female,18-24,16,Month-to-month,Bank transfer,16.27,329.62,Basic,1,Churned,Temporary need ended,13-24 months,16.27,195.24,329.62
CUST-00792,Male,25-34,33,Month-to-month,Credit card,39.99,1321.29,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,1321.29
CUST-01077,Female,65+,35,Month-to-month,Electronic check,20.95,749.76,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,749.76
CUST-00879,Female,35-44,24,One year,Electronic check,39.99,956.13,Premium,1,Stayed,Not churned,13-24 months,0.0,0.0,956.13
CUST-00338,Male,35-44,40,One year,Bank transfer,9.41,281.92,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,281.92
CUST-00720,Male,25-34,19,Month-to-month,Credit card,17.87,335.16,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,335.16
CUST-00296,Male,18-24,7,Month-to-month,Credit card,21.08,180.4,Premium,1,Churned,Price too high,7-12 months,21.08,252.96,180.4
CUST-01017,Female,18-24,68,Two year,Electronic check,11.56,796.37,Basic,1,Stayed,Not churned,49+ months,0.0,0.0,796.37
CUST-01276,Female,35-44,29,One year,Bank transfer,21.47,608.65,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,608.65
CUST-00456,Female,55-64,13,Month-to-month,Electronic check,39.99,516.06,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,516.06
CUST-00816,Male,25-34,27,One year,Bank transfer,7.99,213.98,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,213.98
CUST-00270,Female,35-44,22,One year,Bank transfer,7.99,104.05,Standard,2,Stayed,Not churned,13-24 months,0.0,0.0,104.05
CUST-00996,Female,35-44,1,Month-to-month,Bank transfer,39.99,52.38,Standard,0,Churned,Price too high,0-6 months,39.99,479.88,52.38
CUST-00202,Female,35-44,13,Month-to-month,Credit card,7.99,134.64,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,134.64
CUST-00162,Male,35-44,4,Month-to-month,Bank transfer,14.99,114.43,Standard,0,Churned,Price too high,0-6 months,14.99,179.88,114.43
CUST-00730,Female,25-34,29,One year,Bank transfer,24.24,658.01,Premium,1,Churned,Moved location,25-48 months,24.24,290.88,658.01
CUST-00402,Male,18-24,9,Month-to-month,Bank transfer,22.3,191.42,Premium,1,Churned,Competitor offer,7-12 months,22.3,267.6,191.42
CUST-00703,Female,35-44,15,Month-to-month,Electronic check,29.89,491.83,Standard,2,Churned,Competitor offer,13-24 months,29.89,358.68,491.83
CUST-01130,Female,35-44,18,Month-to-month,Credit card,9.81,126.42,Mobile,1,Stayed,Not churned,13-24 months,0.0,0.0,126.42
CUST-00566,Male,45-54,22,One year,Credit card,9.1,186.71,Standard,2,Stayed,Not churned,13-24 months,0.0,0.0,186.71
CUST-01414,Female,65+,1,One year,Bank transfer,10.53,10.53,Premium,2,Stayed,Not churned,0-6 months,0.0,0.0,10.53
CUST-01022,Female,25-34,16,Month-to-month,Bank transfer,38.61,606.02,Premium,0,Churned,Price too high,13-24 months,38.61,463.32,606.02
CUST-01026,Female,25-34,57,Two year,Credit card,11.33,588.13,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,588.13
CUST-01412,Female,18-24,7,Month-to-month,Mailed check,28.89,160.98,Standard,2,Churned,Price too high,7-12 months,28.89,346.68,160.98
CUST-01105,Male,18-24,12,Month-to-month,Credit card,15.73,215.14,Basic,2,Stayed,Not churned,7-12 months,0.0,0.0,215.14
CUST-00206,Female,25-34,45,Two year,Bank transfer,17.1,701.81,Mobile,2,Stayed,Not churned,25-48 months,0.0,0.0,701.81
CUST-00035,Male,35-44,22,Month-to-month,Bank transfer,18.86,407.81,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,407.81
CUST-00776,Female,45-54,35,Two year,Credit card,11.55,443.53,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,443.53
CUST-00509,Male,18-24,68,Two year,Credit card,39.99,2714.23,Premium,0,Stayed,Not churned,49+ months,0.0,0.0,2714.23
CUST-01452,Male,45-54,31,One year,Credit card,30.82,925.08,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,925.08
CUST-01496,Male,55-64,7,One year,Electronic check,39.99,246.54,Basic,1,Stayed,Not churned,7-12 months,0.0,0.0,246.54
CUST-01391,Female,35-44,18,Month-to-month,Electronic check,35.33,597.41,Standard,1,Churned,Temporary need ended,13-24 months,35.33,423.96,597.41
CUST-00092,Male,65+,19,Two year,Credit card,28.88,543.85,Premium,2,Stayed,Not churned,13-24 months,0.0,0.0,543.85
CUST-01364,Male,35-44,49,Month-to-month,Bank transfer,20.42,942.55,Premium,1,Stayed,Not churned,49+ months,0.0,0.0,942.55
CUST-00898,Male,18-24,41,Two year,Bank transfer,22.62,946.58,Basic,1,Stayed,Not churned,25-48 months,0.0,0.0,946.58
CUST-00565,Female,18-24,10,Month-to-month,Electronic check,7.99,70.01,Basic,0,Churned,Price too high,7-12 months,7.99,95.88,70.01
CUST-01370,Female,35-44,5,Month-to-month,Bank transfer,39.99,156.2,Premium,2,Churned,Temporary need ended,0-6 months,39.99,479.88,156.2
CUST-00777,Female,45-54,48,Two year,Credit card,24.52,1221.81,Premium,0,Stayed,Not churned,25-48 months,0.0,0.0,1221.81
CUST-00242,Male,45-54,24,Month-to-month,Credit card,7.99,191.76,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,191.76
CUST-00014,Female,18-24,18,Month-to-month,Electronic check,34.25,573.69,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,573.69
CUST-00316,Male,65+,30,One year,Mailed check,7.99,211.84,Mobile,0,Stayed,Not churned,25-48 months,0.0,0.0,211.84
CUST-00601,Female,55-64,17,Month-to-month,Bank transfer,7.99,128.81,Standard,1,Stayed,Not churned,13-24 months,0.0,0.0,128.81
CUST-00388,Female,25-34,58,One year,Electronic check,22.03,1303.47,Premium,0,Stayed,Not churned,49+ months,0.0,0.0,1303.47
CUST-01298,Female,45-54,9,Month-to-month,Mailed check,23.47,171.23,Standard,0,Stayed,Not churned,7-12 months,0.0,0.0,171.23
CUST-00167,Female,25-34,61,Two year,Credit card,14.65,880.8,Standard,0,Stayed,Not churned,49+ months,0.0,0.0,880.8
CUST-00841,Female,45-54,14,Month-to-month,Electronic check,39.99,473.18,Premium,7,Churned,Technical issues,13-24 months,39.99,479.88,473.18
CUST-00021,Male,18-24,8,Month-to-month,Electronic check,24.83,227.35,Standard,0,Stayed,Not churned,7-12 months,0.0,0.0,227.35
CUST-00647,Male,35-44,15,Month-to-month,Electronic check,38.75,568.26,Premium,1,Stayed,Not churned,13-24 months,0.0,0.0,568.26
CUST-01155,Male,45-54,7,Month-to-month,Credit card,14.54,101.06,Basic,0,Stayed,Not churned,7-12 months,0.0,0.0,101.06
CUST-00832,Female,18-24,66,Two year,Credit card,7.99,517.66,Basic,2,Stayed,Not churned,49+ months,0.0,0.0,517.66
CUST-01268,Female,25-34,29,Month-to-month,Credit card,23.46,663.21,Standard,3,Stayed,Not churned,25-48 months,0.0,0.0,663.21
CUST-00563,Female,55-64,16,Month-to-month,Bank transfer,7.99,176.17,Basic,1,Stayed,Not churned,13-24 months,0.0,0.0,176.17
CUST-01481,Male,35-44,9,Month-to-month,Electronic check,14.83,179.5,Standard,0,Churned,Price too high,7-12 months,14.83,177.96,179.5
CUST-00687,Male,55-64,40,Two year,Electronic check,11.44,492.18,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,492.18
CUST-00958,Female,45-54,19,Month-to-month,Bank transfer,21.17,367.41,Premium,0,Stayed,Not churned,13-24 months,0.0,0.0,367.41
CUST-00190,Female,45-54,20,One year,Mailed check,16.5,295.62,Basic,1,Churned,Competitor offer,13-24 months,16.5,198.0,295.62
CUST-00976,Female,55-64,48,Two year,Bank transfer,39.99,1958.02,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,1958.02
CUST-00700,Female,35-44,10,Month-to-month,Credit card,8.96,84.34,Standard,1,Stayed,Not churned,7-12 months,0.0,0.0,84.34
CUST-00511,Male,18-24,2,Month-to-month,Credit card,7.99,32.09,Basic,0,Stayed,Not churned,0-6 months,0.0,0.0,32.09
CUST-01083,Female,35-44,22,One year,Electronic check,11.96,200.36,Standard,0,Stayed,Not churned,13-24 months,0.0,0.0,200.36
CUST-00475,Male,25-34,47,Two year,Credit card,7.99,359.74,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,359.74
CUST-00857,Female,55-64,6,Month-to-month,Credit card,18.73,85.32,Standard,1,Stayed,Not churned,0-6 months,0.0,0.0,85.32
CUST-00748,Male,55-64,9,Month-to-month,Electronic check,26.93,258.58,Basic,1,Stayed,Not churned,7-12 months,0.0,0.0,258.58
CUST-00253,Male,18-24,30,One year,Electronic check,7.99,255.84,Standard,0,Stayed,Not churned,25-48 months,0.0,0.0,255.84
CUST-00022,Female,55-64,26,Month-to-month,Bank transfer,26.64,764.5,Premium,1,Stayed,Not churned,25-48 months,0.0,0.0,764.5
CUST-01338,Male,18-24,18,Two year,Bank transfer,7.99,136.35,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,136.35
CUST-00460,Female,45-54,12,One year,Electronic check,24.1,267.64,Standard,0,Churned,Competitor offer,7-12 months,24.1,289.2,267.64
CUST-01185,Female,35-44,48,Month-to-month,Credit card,10.05,522.55,Basic,1,Churned,Price too high,25-48 months,10.05,120.6,522.55
CUST-00277,Male,45-54,37,Two year,Credit card,12.35,458.76,Basic,0,Stayed,Not churned,25-48 months,0.0,0.0,458.76
CUST-00956,Female,25-34,19,Two year,Credit card,32.59,619.65,Standard,3,Stayed,Not churned,13-24 months,0.0,0.0,619.65
CUST-01216,Female,25-34,46,Two year,Credit card,7.99,356.72,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,356.72
CUST-00386,Male,35-44,60,Two year,Electronic check,12.14,700.84,Standard,1,Stayed,Not churned,49+ months,0.0,0.0,700.84
CUST-00806,Male,35-44,46,Two year,Bank transfer,26.29,1210.87,Premium,2,Stayed,Not churned,25-48 months,0.0,0.0,1210.87
CUST-01438,Male,35-44,19,One year,Credit card,35.03,673.45,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,673.45
CUST-00344,Female,45-54,8,Month-to-month,Credit card,39.99,355.98,Premium,0,Churned,Price too high,7-12 months,39.99,479.88,355.98
CUST-00770,Male,35-44,8,Month-to-month,Credit card,9.93,177.49,Standard,0,Churned,Temporary need ended,7-12 months,9.93,119.16,177.49
CUST-01333,Female,25-34,4,Month-to-month,Electronic check,7.99,38.64,Mobile,2,Churned,Temporary need ended,0-6 months,7.99,95.88,38.64
CUST-00131,Female,45-54,40,Two year,Credit card,17.21,644.64,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,644.64
CUST-00872,Female,55-64,8,Month-to-month,Bank transfer,14.04,139.72,Basic,1,Churned,Price too high,7-12 months,14.04,168.48,139.72
CUST-01124,Male,55-64,58,Two year,Electronic check,18.29,1056.84,Premium,1,Stayed,Not churned,49+ months,0.0,0.0,1056.84
CUST-01397,Female,35-44,9,Month-to-month,Mailed check,36.77,355.05,Basic,1,Churned,Price too high,7-12 months,36.77,441.24,355.05
CUST-00088,Male,35-44,1,Month-to-month,Credit card,9.6,9.6,Basic,1,Churned,Temporary need ended,0-6 months,9.6,115.2,9.6
CUST-01483,Male,45-54,41,One year,Mailed check,12.28,490.94,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,490.94
CUST-00331,Female,65+,20,One year,Electronic check,26.46,524.98,Basic,0,Stayed,Not churned,13-24 months,0.0,0.0,524.98
CUST-01239,Male,65+,36,One year,Credit card,14.06,475.18,Standard,1,Stayed,Not churned,25-48 months,0.0,0.0,475.18
CUST-00467,Female,25-34,11,Month-to-month,Mailed check,21.36,242.91,Standard,2,Churned,Competitor offer,7-12 months,21.36,256.32,242.91
CUST-00122,Male,18-24,7,Month-to-month,Electronic check,12.18,73.39,Basic,1,Stayed,Not churned,7-12 months,0.0,0.0,73.39
